query_id,content_id,title,rank,score
Q368,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,5,6.435529027350697
Q368,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,6,6.435529027350697
Q368,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,7,6.435529027350697
Q368,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,8,6.435529027350697
Q368,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,9,6.435529027350697
Q368,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,10,6.435529027350697
Q368,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,11,6.435529027350697
Q368,C021,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,12,6.108320171303864
Q368,C083,Laporan Kasus: Migraine dengan COPD,13,4.565455781209233
Q368,C338,Laporan Kasus: Psoriasis dengan anaemia,14,4.565455781209233
Q368,C041,Laporan Kasus: Heart Failure dengan immunocompromised,15,4.274067670443244
Q368,C097,Laporan Kasus: Malaria dengan atrial fibrillation,16,4.274067670443244
Q368,C024,Laporan Kasus: Acute Coronary Syndrome dengan Presentasi Atipikal,17,3.790246233059176
Q368,C208,Laporan Kasus: Systemic Lupus Erythematosus dengan Presentasi Atipikal,18,3.790246233059176
Q368,C076,Levetiracetam Drug Profile: Efficacy in Epilepsy,19,3.781175763045196
Q368,C126,Budesonide Drug Profile: Efficacy in Asthma,20,3.781175763045196
Q369,C202,Drug Interactions: Nivolumab in Non-Small Cell Lung Cancer Patients,1,25.115875742134566
Q369,C190,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,2,18.38716695908078
Q369,C201,Kasus Sulit: Colorectal Cancer Refrakter terhadap Pembrolizumab,3,9.495590494754511
Q369,C199,Pedoman PNPK: Breast Cancer HER2-positive,4,4.0022113632162
Q369,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,5,3.869255628950251
Q369,C189,Clinical Practice Guideline: Colorectal Cancer Management 2020,6,3.762097240968909
Q369,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,7,3.5491638675350425
Q369,C187,Clinical Practice Guideline: Breast Cancer HER2-positive Management 2022,8,3.359043209735438
Q369,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,9,3.357177369918772
Q369,C203,Monitoring Parameters for CNS stimulants in Breast Cancer HER2-positive,10,3.188255589728093
Q369,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,11,3.188255589728093
Q369,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,12,0.0
Q369,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,13,0.0
Q369,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,14,0.0
Q369,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,15,0.0
Q369,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,16,0.0
Q369,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",17,0.0
Q369,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,18,0.0
Q369,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,19,0.0
Q369,C009,Case Report: Atypical Presentation of Obesity,20,0.0
Q370,C224,Risk Stratification in Rheumatoid Arthritis: Current Approaches,1,8.851432205362032
Q370,C220,Hasil Jangka Panjang Terapi Proteasome inhibitors pada Rheumatoid Arthritis,2,7.903129914365929
Q370,C209,Long-term Outcomes of Proteasome inhibitors Therapy in Rheumatoid Arthritis,3,7.50130217223643
Q370,C112,"Antimalarials: Mechanism, Indications, and Safety",4,6.515264576155366
Q370,C029,Profil Obat ARBs pada Heart Failure,5,5.142303115314051
Q370,C043,Profil Obat Statins pada Acute Coronary Syndrome,6,4.8337887749142725
Q370,C266,Profil Obat Centrally acting antihypertensives pada Hypertension in Pregnancy,7,4.315918574579278
Q370,C218,Profil Keamanan Colchicine pada Psoriatic Arthritis,8,4.274067670443244
Q370,C226,Safety Profile of Ibuprofen in Psoriatic Arthritis,9,4.01764343044776
Q370,C227,Consensus Statement: NSAIDs Use in Psoriatic Arthritis,10,4.01764343044776
Q370,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,11,3.790246233059176
Q370,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,12,0.0
Q370,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,13,0.0
Q370,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,14,0.0
Q370,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,15,0.0
Q370,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,16,0.0
Q370,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",17,0.0
Q370,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,18,0.0
Q370,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,19,0.0
Q370,C009,Case Report: Atypical Presentation of Obesity,20,0.0
Q371,C028,Practical Guide: Initiating Losartan in Hypertension,1,8.826572847164002
Q371,C065,Profil Keamanan Losartan pada Chronic Kidney Disease,2,4.8337887749142725
Q371,C047,Drug Interactions: Losartan in Chronic Kidney Disease Patients,3,4.560198039645514
Q371,C124,Konsensus Nasional: Asthma di Indonesia 2024,4,4.274067670443244
Q371,C219,Konsensus Nasional: Osteoporosis di Indonesia 2022,5,4.274067670443244
Q371,C062,Konsensus Nasional: Chronic Kidney Disease di Indonesia 2022,6,3.790246233059176
Q371,C153,Konsensus Nasional: Inflammatory Bowel Disease di Indonesia 2021,7,3.790246233059176
Q371,C160,Konsensus Nasional: Inflammatory Bowel Disease di Indonesia 2022,8,3.790246233059176
Q371,C186,Konsensus Nasional: Chronic Lymphocytic Leukaemia di Indonesia 2022,9,3.790246233059176
Q371,C197,Konsensus Nasional: Chronic Myeloid Leukaemia di Indonesia 2023,10,3.790246233059176
Q371,C170,Major Depressive Disorder in hypertension: Special Considerations,11,3.463230633086685
Q371,C260,Hypertension in Pregnancy in anaemia: Special Considerations,12,3.463230633086685
Q371,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,13,3.2672130039696
Q371,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,14,3.2672130039696
Q371,C272,National Guideline: Hypertension in Pregnancy Diagnosis and Treatment,15,3.2672130039696
Q371,C074,Topiramate Real-World Evidence in Migraine: A Retrospective Study,16,3.2620002906108967
Q371,C079,Topiramate Real-World Evidence in Migraine: A Retrospective Study,17,3.2620002906108967
Q371,C105,Narrative Review: Current Evidence for Integrase inhibitors in Malaria,18,3.2620002906108967
Q371,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,19,3.0961467331210595
Q371,C215,Narrative Review: Current Evidence for NSAIDs in Systemic Lupus Erythematosus,20,3.0961467331210595
Q372,C020,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,1,15.397953946638724
Q372,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,2,13.128112075112373
Q372,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,3,13.128112075112373
Q372,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,4,13.128112075112373
Q372,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,5,13.128112075112373
Q372,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,6,13.032170984738825
Q372,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,7,12.460624675724404
Q372,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,8,11.810742606852076
Q372,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,9,10.667838758119698
Q372,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,10,8.61764531153458
Q372,C019,Asia-Pacific Guideline: Diabetes Insipidus in Primary Care 2021,11,5.286742025630282
Q372,C022,Quick Reference: Vasopressin analogues Dosing in Diabetes Insipidus,12,3.187655635948162
Q372,C110,WHO Guideline Update: Malaria 2025,13,2.888835285463581
Q372,C333,WHO Guideline Update: Psoriasis 2023,14,2.888835285463581
Q372,C335,WHO Guideline Update: Psoriasis 2025,15,2.888835285463581
Q372,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,16,2.8635084991154307
Q372,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,17,2.7044567049919497
Q372,C072,National Guideline: Migraine Diagnosis and Treatment,18,2.7044567049919497
Q372,C254,Clinical Practice Guideline: Preeclampsia Management 2022,19,2.7044567049919497
Q372,C027,National Guideline: Atrial Fibrillation Diagnosis and Treatment,20,2.5422018441309535
Q373,C039,Switching Therapy in Stable Angina: A Step-by-Step Guide,1,10.5337640161654
Q373,C035,Stable Angina in Special Populations: Practical Guidance,2,9.667577549828545
Q373,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,3,9.2093519826146
Q373,C036,Dosis Platelet aggregation inhibitors pada Stable Angina: Referensi Cepat,4,8.631837149158557
Q373,C025,Metoprolol versus Empagliflozin in Atrial Fibrillation: Head-to-Head Comparison,5,4.399804883145992
Q373,C029,Profil Obat ARBs pada Heart Failure,6,4.274067670443244
Q373,C041,Laporan Kasus: Heart Failure dengan immunocompromised,7,4.274067670443244
Q373,C031,Clinical Practice Guideline: Heart Failure Management 2021,8,4.01764343044776
Q373,C038,Clinical Summary: Heart Failure Management Update 2024,9,4.01764343044776
Q373,C044,Safety Profile of Furosemide in Heart Failure,10,4.01764343044776
Q373,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,11,3.4048227103668527
Q373,C162,Biomarkers in Schizophrenia: Implications for Atypical antipsychotics Therapy,12,2.605782573313007
Q373,C216,Switching Therapy in Osteoporosis: A Step-by-Step Guide,13,2.466196711568875
Q373,C280,Biomarkers in Stunting / Malnutrition: Implications for Vitamin A Therapy,14,2.466196711568875
Q373,C318,Switching Therapy in Sepsis: A Step-by-Step Guide,15,2.466196711568875
Q373,C323,Switching Therapy in Psoriasis: A Step-by-Step Guide,16,2.466196711568875
Q373,C340,Switching Therapy in Psoriasis: A Step-by-Step Guide,17,2.466196711568875
Q373,C056,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,18,2.340805092426243
Q373,C087,Switching Therapy in Ischaemic Stroke: A Step-by-Step Guide,19,2.340805092426243
Q373,C102,Biomarkers in Urinary Tract Infection: Implications for NRTIs combination Therapy,20,2.340805092426243
Q374,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,1,6.604111493890581
Q374,C083,Laporan Kasus: Migraine dengan COPD,2,4.565455781209233
Q374,C338,Laporan Kasus: Psoriasis dengan anaemia,3,4.565455781209233
Q374,C266,Profil Obat Centrally acting antihypertensives pada Hypertension in Pregnancy,4,4.392462401448904
Q374,C041,Laporan Kasus: Heart Failure dengan immunocompromised,5,4.274067670443244
Q374,C097,Laporan Kasus: Malaria dengan atrial fibrillation,6,4.274067670443244
Q374,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,7,4.169131484674454
Q374,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,8,3.8994024524775783
Q374,C024,Laporan Kasus: Acute Coronary Syndrome dengan Presentasi Atipikal,9,3.790246233059176
Q374,C208,Laporan Kasus: Systemic Lupus Erythematosus dengan Presentasi Atipikal,10,3.790246233059176
Q374,C028,Practical Guide: Initiating Losartan in Hypertension,11,3.6842697318499518
Q374,C170,Major Depressive Disorder in hypertension: Special Considerations,12,3.463230633086685
Q374,C260,Hypertension in Pregnancy in anaemia: Special Considerations,13,3.463230633086685
Q374,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,14,3.2672130039696
Q374,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,15,3.2672130039696
Q374,C272,National Guideline: Hypertension in Pregnancy Diagnosis and Treatment,16,3.2672130039696
Q374,C022,Quick Reference: Vasopressin analogues Dosing in Diabetes Insipidus,17,3.187655635948162
Q374,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,18,3.092195814380794
Q374,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,19,3.092195814380794
Q374,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,20,3.016900154103931
Q375,C130,Profil Keamanan Bedaquiline pada MDR Tuberculosis,1,11.320180546157875
Q375,C117,Safety Profile of Bedaquiline in MDR Tuberculosis,2,9.18473569071412
Q375,C120,Safety Profile of Bedaquiline in MDR Tuberculosis,3,9.18473569071412
Q375,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,4,5.823301004177049
Q375,C166,Dosis SSRIs pada ADHD: Referensi Cepat,5,5.823301004177049
Q375,C136,MDR Tuberculosis pada Populasi Khusus: Pendekatan Praktis,6,5.8072334338045595
Q375,C345,Dosis Topical calcineurin inhibitors pada Psoriasis: Referensi Cepat,7,5.164107449137047
Q375,C036,Dosis Platelet aggregation inhibitors pada Stable Angina: Referensi Cepat,8,4.88747792685476
Q375,C185,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,9,4.638978377772834
Q375,C198,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,10,4.638978377772834
Q375,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,11,4.4145256732042455
Q375,C125,Efficacy of Antituberculotics in MDR Tuberculosis: A Cohort Study,12,3.884806201785683
Q375,C276,Efektivitas Magnesium pada Preeclampsia,13,1.7759290382152242
Q375,C212,Profil Keamanan Alendronate pada Osteoporosis,14,1.6548536020730698
Q375,C221,Meta-analisis: Alendronate pada Osteoporosis,15,1.6548536020730698
Q375,C309,Profil Keamanan Meropenem pada Sepsis,16,1.6548536020730698
Q375,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,17,1.5492333337338053
Q375,C026,Profil Keamanan Rivaroxaban pada Atrial Fibrillation,18,1.5492333337338053
Q375,C029,Profil Obat ARBs pada Heart Failure,19,1.5492333337338053
Q375,C054,Efektivitas Loop diuretics pada Nephrotic Syndrome,20,1.5492333337338053
Q376,C113,Risk Stratification in Typhoid Fever: Current Approaches,1,10.77489058835026
Q376,C096,Drug Interactions: Artemether-lumefantrine in Typhoid Fever Patients,2,10.165035591415798
Q376,C106,Successful Management of Severe Typhoid Fever with Artemether-lumefantrine,3,8.631837149158557
Q376,C112,"Antimalarials: Mechanism, Indications, and Safety",4,6.515264576155366
Q376,C256,New Insights into Preeclampsia Pathophysiology and Treatment,5,4.171669150440603
Q376,C330,New Insights into Psoriasis Pathophysiology and Treatment,6,4.171669150440603
Q376,C337,New Insights into Psoriasis Pathophysiology and Treatment,7,4.171669150440603
Q376,C282,New Insights into Febrile Seizure Pathophysiology and Treatment,8,3.935554151769135
Q376,C155,New Insights into Inflammatory Bowel Disease Pathophysiology and Treatment,9,3.724735442893917
Q376,C234,New Insights into Deep Vein Thrombosis Pathophysiology and Treatment,10,3.724735442893917
Q376,C260,Hypertension in Pregnancy in anaemia: Special Considerations,11,1.5575755985011488
Q376,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,12,1.4945138020276896
Q376,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,13,1.4945138020276896
Q376,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,14,1.4363596921061903
Q376,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,15,1.4363596921061903
Q376,C257,Switching Therapy in Hypertension in Pregnancy: A Step-by-Step Guide,16,1.3326483965224
Q376,C137,Asthma in immunocompromised: Special Considerations,17,1.2582970093898815
Q376,C262,Preeclampsia in pregnancy: Special Considerations,18,1.2582970093898815
Q376,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,19,1.2429053308678053
Q376,C014,Practical Guide: Initiating Methimazole in Hyperthyroidism,20,1.1779867827838757
Q377,C038,Clinical Summary: Heart Failure Management Update 2024,1,6.520149168212087
Q377,C254,Clinical Practice Guideline: Preeclampsia Management 2022,2,6.443402775979788
Q377,C052,Clinical Summary: Chronic Kidney Disease Management Update 2024,3,6.151111031036809
Q377,C269,Preeclampsia in Pregnancy: Safety and Management Guide,4,6.0568284895590825
Q377,C276,Efektivitas Magnesium pada Preeclampsia,5,4.334466403458746
Q377,C124,Konsensus Nasional: Asthma di Indonesia 2024,6,4.274067670443244
Q377,C304,Ringkasan Klinis: Tatalaksana Sepsis Terkini 2024,7,4.274067670443244
Q377,C259,Panduan Klinis: Tatalaksana Preeclampsia 2020,8,4.038960558940491
Q377,C262,Preeclampsia in pregnancy: Special Considerations,9,4.038960558940491
Q377,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,10,3.790246233059176
Q377,C261,Ringkasan Klinis: Tatalaksana Preeclampsia Terkini 2020,11,3.781175763045196
Q377,C264,Preeclampsia in Special Populations: Practical Guidance,12,3.781175763045196
Q377,C246,Scoping Review: Emerging Therapies in Deep Vein Thrombosis 2024,13,3.58721133978665
Q377,C256,New Insights into Preeclampsia Pathophysiology and Treatment,14,3.554322751794755
Q377,C271,Panduan Praktis: Memulai Magnesium sulphate pada Preeclampsia,15,3.554322751794755
Q377,C274,Treatment Intensification in Preeclampsia: When and How,16,3.554322751794755
Q377,C239,Asia-Pacific Guideline: Deep Vein Thrombosis in Primary Care 2024,17,3.4048227103668527
Q377,C273,Magnesium sulphate: Farmakologi dan Penggunaan Klinis pada Preeclampsia,18,3.3531493409720508
Q377,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,19,2.502505737764327
Q377,C031,Clinical Practice Guideline: Heart Failure Management 2021,20,2.502505737764327
Q378,C162,Biomarkers in Schizophrenia: Implications for Atypical antipsychotics Therapy,1,6.7104674323207405
Q378,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,2,5.119232797191707
Q378,C179,Case Report: Atypical Presentation of Schizophrenia,3,4.628644097110018
Q378,C177,Successful Management of Severe Schizophrenia with Clozapine,4,4.350946915799847
Q378,C178,A Case of Schizophrenia Resistant to Clozapine,5,4.350946915799847
Q378,C029,Profil Obat ARBs pada Heart Failure,6,4.274067670443244
Q378,C041,Laporan Kasus: Heart Failure dengan immunocompromised,7,4.274067670443244
Q378,C163,"Risperidone: Pharmacology, Dosing, and Clinical Use in Schizophrenia",8,4.104684859007734
Q378,C031,Clinical Practice Guideline: Heart Failure Management 2021,9,4.01764343044776
Q378,C038,Clinical Summary: Heart Failure Management Update 2024,10,4.01764343044776
Q378,C044,Safety Profile of Furosemide in Heart Failure,11,4.01764343044776
Q378,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,12,4.01764343044776
Q378,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,13,3.4048227103668527
Q378,C216,Switching Therapy in Osteoporosis: A Step-by-Step Guide,14,2.466196711568875
Q378,C280,Biomarkers in Stunting / Malnutrition: Implications for Vitamin A Therapy,15,2.466196711568875
Q378,C318,Switching Therapy in Sepsis: A Step-by-Step Guide,16,2.466196711568875
Q378,C323,Switching Therapy in Psoriasis: A Step-by-Step Guide,17,2.466196711568875
Q378,C340,Switching Therapy in Psoriasis: A Step-by-Step Guide,18,2.466196711568875
Q378,C039,Switching Therapy in Stable Angina: A Step-by-Step Guide,19,2.340805092426243
Q378,C056,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,20,2.340805092426243
Q379,C133,Panduan Praktis: Memulai Prednisolone pada COPD,1,10.9656041194911
Q379,C135,Prednisolone pada Pasien COPD: Studi Kohort,2,10.9656041194911
Q379,C132,Practical Guide: Initiating Prednisolone in COPD,3,9.416370785757294
Q379,C083,Laporan Kasus: Migraine dengan COPD,4,9.130911562418467
Q379,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,5,6.7062986819441015
Q379,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,6,6.3470574734796
Q379,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,7,6.3470574734796
Q379,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,8,6.3470574734796
Q379,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,9,6.3470574734796
Q379,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,10,6.3470574734796
Q379,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,11,6.3470574734796
Q379,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,12,6.3470574734796
Q379,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,13,6.3470574734796
Q379,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,14,6.3470574734796
Q379,C021,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,15,6.024346876365611
Q379,C338,Laporan Kasus: Psoriasis dengan anaemia,16,4.565455781209233
Q379,C041,Laporan Kasus: Heart Failure dengan immunocompromised,17,4.274067670443244
Q379,C097,Laporan Kasus: Malaria dengan atrial fibrillation,18,4.274067670443244
Q379,C128,COPD in Special Populations: Practical Guidance,19,4.274067670443244
Q379,C118,COPD in Pregnancy: Safety and Management Guide,20,4.01764343044776
Q380,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,1,18.24734487230408
Q380,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,2,16.71532341489902
Q380,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,3,15.097812298145772
Q380,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,4,13.128112075112373
Q380,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,5,13.128112075112373
Q380,C020,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,6,13.128112075112373
Q380,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,7,12.460624675724404
Q380,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,8,9.540900735325724
Q380,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,9,8.61764531153458
Q380,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,10,8.61764531153458
Q380,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,11,6.7062986819441015
Q380,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,12,6.3470574734796
Q380,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,13,6.3470574734796
Q380,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,14,6.3470574734796
Q380,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,15,6.3470574734796
Q380,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,16,6.3470574734796
Q380,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,17,6.3470574734796
Q380,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,18,6.3470574734796
Q380,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,19,6.3470574734796
Q380,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,20,6.3470574734796
Q381,C096,Drug Interactions: Artemether-lumefantrine in Typhoid Fever Patients,1,19.960754959572075
Q381,C106,Successful Management of Severe Typhoid Fever with Artemether-lumefantrine,2,17.902822050436683
Q381,C113,Risk Stratification in Typhoid Fever: Current Approaches,3,10.77489058835026
Q381,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,4,10.68620986098231
Q381,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,5,10.68620986098231
Q381,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,6,10.68620986098231
Q381,C116,Dose Adjustment of Salmeterol in Renal and Hepatic Impairment,7,10.68620986098231
Q381,C169,Dose Adjustment of Olanzapine in Renal and Hepatic Impairment,8,10.68620986098231
Q381,C231,Dose Adjustment of Apixaban in Renal and Hepatic Impairment,9,10.68620986098231
Q381,C236,Dose Adjustment of Rivaroxaban in Renal and Hepatic Impairment,10,10.68620986098231
Q381,C314,Dose Adjustment of Vancomycin in Renal and Hepatic Impairment,11,10.68620986098231
Q381,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,12,10.68620986098231
Q381,C021,Dose Adjustment of Insulin glargine in Renal and Hepatic Impairment,13,10.142878848220512
Q381,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,14,3.3531493409720508
Q381,C260,Hypertension in Pregnancy in anaemia: Special Considerations,15,1.5575755985011488
Q381,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,16,1.4945138020276896
Q381,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,17,1.4945138020276896
Q381,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,18,1.4363596921061903
Q381,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,19,1.4363596921061903
Q381,C257,Switching Therapy in Hypertension in Pregnancy: A Step-by-Step Guide,20,1.3326483965224
Q382,C199,Pedoman PNPK: Breast Cancer HER2-positive,1,19.143887050654573
Q382,C203,Monitoring Parameters for CNS stimulants in Breast Cancer HER2-positive,2,16.188882086213084
Q382,C187,Clinical Practice Guideline: Breast Cancer HER2-positive Management 2022,3,16.067403235237293
Q382,C190,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,4,7.257881829532552
Q382,C080,Treatment Intensification in Epilepsy: When and How,5,4.661635790316469
Q382,C131,Treatment Intensification in Asthma: When and How,6,4.661635790316469
Q382,C138,Treatment Intensification in Asthma: When and How,7,4.661635790316469
Q382,C225,Treatment Intensification in Gout: When and How,8,4.661635790316469
Q382,C274,Treatment Intensification in Preeclampsia: When and How,9,4.661635790316469
Q382,C326,Treatment Intensification in Psoriasis: When and How,10,4.661635790316469
Q382,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,11,4.6098884288459905
Q382,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,12,4.593803379659812
Q382,C030,Treatment Intensification in Atrial Fibrillation: When and How,13,4.397788853096821
Q382,C046,Treatment Intensification in Atrial Fibrillation: When and How,14,4.397788853096821
Q382,C214,Adalimumab versus Adalimumab in Gout: Head-to-Head Comparison,15,4.250680833631613
Q382,C210,Treatment Intensification in Systemic Lupus Erythematosus: When and How,16,4.162209279760516
Q382,C202,Drug Interactions: Nivolumab in Non-Small Cell Lung Cancer Patients,17,4.126667533523681
Q382,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,18,4.126667533523681
Q382,C025,Metoprolol versus Empagliflozin in Atrial Fibrillation: Head-to-Head Comparison,19,4.034558676916648
Q382,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,20,3.9505853819783936
Q383,C166,Dosis SSRIs pada ADHD: Referensi Cepat,1,11.241733933140111
Q383,C167,Sertraline in ADHD: Real-World Outcomes,2,5.142303115314051
Q383,C168,Challenging Case: ADHD with Concurrent atrial fibrillation,3,4.8337887749142725
Q383,C333,WHO Guideline Update: Psoriasis 2023,4,4.740483163795515
Q383,C233,WHO Guideline Update: Iron Deficiency Anaemia 2023,5,4.171669150440603
Q383,C197,Konsensus Nasional: Chronic Myeloid Leukaemia di Indonesia 2023,6,3.935554151769135
Q383,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,7,3.724735442893917
Q383,C142,Asia-Pacific Guideline: Inflammatory Bowel Disease in Primary Care 2023,8,3.5353545204916235
Q383,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,9,3.3642996417848807
