query_id,positive_pairs,judged_pairs,eligible,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,protocol,split,scheme,threshold
Q253,0,9,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,1
Q268,5,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q272,2,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q276,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,query_dedup,validation,conservative_relevance_grade,1
Q278,6,14,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q280,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q303,0,8,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,1
Q311,2,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q314,8,44,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q326,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,1
Q329,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q331,2,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q332,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q335,6,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q342,5,22,True,1.0,0.2,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,0.46927872602275644,0.2,0.2,1.0,1.0,0.3391602052736161,0.3,0.2,1.0,1.0,0.3391602052736161,0.15,0.2,1.0,1.0,0.3391602052736161,query_dedup,validation,conservative_relevance_grade,1
Q345,2,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q346,5,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q348,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q350,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q362,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q364,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q367,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q379,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q381,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,1
Q382,2,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q387,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q394,5,17,True,1.0,0.2,1.0,1.0,0.14285714285714285,0.3333333333333333,0.2,1.0,1.0,0.08391719931063304,0.2,0.2,1.0,1.0,0.07852968777433282,0.1,0.2,1.0,1.0,0.07852968777433282,0.1,0.2,1.0,1.0,0.07852968777433282,query_dedup,validation,conservative_relevance_grade,1
Q396,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q403,2,7,True,1.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.6131471927654584,0.2,0.5,1.0,1.0,0.6131471927654584,0.1,0.5,1.0,1.0,0.6131471927654584,0.05,0.5,1.0,1.0,0.6131471927654584,query_dedup,validation,conservative_relevance_grade,1
Q405,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q418,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q419,6,42,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16666666666666666,1.0,0.0625,0.021151601273434975,query_dedup,validation,conservative_relevance_grade,1
Q423,4,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q425,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,1
Q428,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q431,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q433,6,35,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q443,4,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q444,7,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q460,1,6,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q464,0,10,False,1.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.15,,,,,query_dedup,validation,conservative_relevance_grade,1
Q483,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q491,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q492,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q493,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,1
Q498,2,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q499,1,11,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,1
Q005,4,38,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.25,1.0,0.0625,0.0973020027432346,query_dedup,validation,conservative_relevance_grade,2
Q006,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q010,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q012,5,29,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q014,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q019,2,17,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q022,4,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q029,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q033,2,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q038,2,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q040,3,50,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q049,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q053,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q060,4,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q067,5,49,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q079,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q082,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q086,2,19,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q088,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q089,1,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q091,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q094,3,25,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.03841786950405419,0.2,0.0,0.0,0.0,0.03841786950405419,0.2,0.0,0.0,0.0,0.03841786950405419,query_dedup,validation,conservative_relevance_grade,2
Q095,6,23,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q104,0,12,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q107,2,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q112,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q113,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q115,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q122,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q124,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q129,0,11,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q131,3,31,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q143,0,10,False,1.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.2,,,,,0.15,,,,,query_dedup,validation,conservative_relevance_grade,2
Q154,5,35,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q156,3,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q162,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q172,1,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q175,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q190,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q191,5,19,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.5,0.42495889834839423,0.2,0.2,1.0,0.5,0.3438208277094996,0.1,0.2,1.0,0.5,0.3438208277094996,0.05,0.2,1.0,0.5,0.3438208277094996,query_dedup,validation,conservative_relevance_grade,2
Q201,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09180385079206221,0.05,0.0,0.0,0.0,0.09180385079206221,query_dedup,validation,conservative_relevance_grade,2
Q207,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q208,3,30,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.034207971233042894,query_dedup,validation,conservative_relevance_grade,2
Q209,2,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q211,4,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,1.0,0.09090909090909091,0.14595928882615114,query_dedup,validation,conservative_relevance_grade,2
Q216,4,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q218,3,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q220,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q222,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q223,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q229,3,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q250,3,9,True,1.0,0.3333333333333333,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,1.0,0.28866167924141933,0.2,0.3333333333333333,1.0,1.0,0.2676105916415395,0.1,0.3333333333333333,1.0,1.0,0.2593691527143265,0.05,0.3333333333333333,1.0,1.0,0.2593691527143265,query_dedup,validation,conservative_relevance_grade,2
Q253,0,9,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q268,2,25,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q272,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q276,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,query_dedup,validation,conservative_relevance_grade,2
Q278,2,14,True,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q280,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q303,0,8,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q311,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q314,3,44,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q326,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q329,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q331,0,8,False,0.0,,,,,0.0,,,,,0.2,,,,,0.1,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q332,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q335,3,26,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q342,0,22,False,1.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.3,,,,,0.15,,,,,query_dedup,validation,conservative_relevance_grade,2
Q345,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q346,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q348,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q350,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q362,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q364,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q367,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q379,0,12,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q381,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query_dedup,validation,conservative_relevance_grade,2
Q382,2,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query_dedup,validation,conservative_relevance_grade,2
Q387,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
Q394,2,17,True,1.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.08391719931063304,0.2,0.0,0.0,0.0,0.07852968777433282,0.1,0.0,0.0,0.0,0.07852968777433282,0.1,0.0,0.0,0.0,0.07852968777433282,query_dedup,validation,conservative_relevance_grade,2
Q396,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query_dedup,validation,conservative_relevance_grade,2
