protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,full_ndcg@10,delta_vs_full
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Dosing / Administration,21,13,8,0.0952380952380952,0.0307692307692307,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.0317460317460317,0.0307692307692307,0.1538461538461538,0.1538461538461538,0.0879094341732873,0.019047619047619,0.0307692307692307,0.1538461538461538,0.1538461538461538,0.0705087182598087,0.0238095238095238,0.0307692307692307,0.1538461538461538,0.1538461538461538,0.0705087182598087,0.0333333333333333,0.0417582417582417,0.2307692307692307,0.1589743589743589,0.0747711975904004,0.0705087182598087,0.0
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0068728971247956,0.075,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0059170405685448,0.05,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0059170405685448,0.0625,0.0489795918367346,0.2857142857142857,0.0547619047619047,0.0076497256900254,0.0042153847538508,0.0017016558146939996
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Interaction / Combination,4,4,0,0.25,0.125,0.25,0.25,0.25,0.0833333333333333,0.125,0.25,0.25,0.1532867981913646,0.1,0.375,0.5,0.3125,0.2609559377097128,0.075,0.375,0.5,0.3125,0.2609559377097128,0.0625,0.375,0.5,0.3125,0.2609559377097128,0.2366201315246979,0.024335806185014908
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Management / Treatment Selection,14,10,4,0.0714285714285714,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0249999999999999,0.0253968253968253,0.2,0.011437908496732,0.0080984509745471,0.0065688666090046,-0.0065688666090046
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0583333333333333,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0333333333333333,0.0238095238095238,0.1666666666666666,0.0083333333333333,0.0125524558525407,0.0,0.0
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Prophylaxis / Maintenance,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0833333333333333,0.3333333333333333,0.0175438596491228,0.0132440154116518,0.0,0.0
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Safety / Contraindication,14,10,4,0.2142857142857142,0.0366666666666666,0.2,0.2,0.0571428571428571,0.0952380952380952,0.0366666666666666,0.2,0.2,0.0372578878552052,0.0999999999999999,0.0366666666666666,0.2,0.2,0.0312076738725675,0.0785714285714285,0.0491666666666666,0.3,0.21,0.040015471239494,0.0464285714285714,0.0616666666666666,0.3,0.21,0.0441437710257632,0.040015471239494,0.0
query_dedup,validation,full:minus_entities,relevance_grade,1,query_intent,Treatment Change / Escalation,14,10,4,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0214285714285714,0.0,0.0,0.0,0.0,0.05,0.0125,0.1,0.0083333333333333,0.00495119961242,0.0,0.0
query_dedup,validation,full:minus_entities,relevance_grade,1,has_context,False,50,33,17,0.06,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0432900432900432,0.0266666666666666,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0273275415759659,0.04,0.0505050505050505,0.0909090909090909,0.0681818181818181,0.0387082061148543,0.038,0.0505050505050505,0.0909090909090909,0.0681818181818181,0.038164664982011,0.036,0.0701058201058201,0.2121212121212121,0.0747578989065057,0.0441050071364253,0.0372054359320106,0.0009592290500003986
query_dedup,validation,full:minus_entities,relevance_grade,1,has_context,True,49,36,13,0.0816326530612244,0.0166666666666666,0.0833333333333333,0.0833333333333333,0.0595238095238095,0.0476190476190476,0.0222222222222222,0.1111111111111111,0.0925925925925926,0.0354125034288038,0.036734693877551,0.0222222222222222,0.1111111111111111,0.0925925925925926,0.0287933974758794,0.0326530612244898,0.0256944444444444,0.1388888888888889,0.0953703703703703,0.0317382538940209,0.0448979591836734,0.0405753968253968,0.2222222222222222,0.1009259259259259,0.0361364767033251,0.0314073763744971,0.00033087751952379924
query_dedup,validation,full:minus_entities,relevance_grade,1,multiple_entity_dimensions,True,99,69,30,0.0707070707070707,0.0183574879227053,0.072463768115942,0.072463768115942,0.05175983436853,0.037037037037037,0.0212560386473429,0.0869565217391304,0.0772946859903381,0.0315457825426639,0.0383838383838383,0.0357487922705314,0.1014492753623188,0.0809178743961352,0.0335352624771283,0.0353535353535353,0.0375603864734299,0.1159420289855072,0.0823671497584541,0.0348117548491466,0.0404040404040404,0.054698642742121,0.217391304347826,0.0884107825688119,0.0399475129974165,0.0341803613802644,0.0006313934688821979
query_dedup,validation,full:minus_context,relevance_grade,1,query_language,EN,44,25,19,0.0454545454545454,0.008,0.04,0.04,0.0057142857142857,0.0227272727272727,0.008,0.04,0.04,0.0033566879724253,0.0227272727272727,0.008,0.04,0.04,0.0031411875109733,0.0272727272727272,0.048,0.08,0.0457142857142857,0.0164745208443066,0.034090909090909,0.0667142857142857,0.16,0.050172490048651,0.0266841699527354,0.0207151140864304,-0.004240593242123801
query_dedup,validation,full:minus_context,relevance_grade,1,query_language,ID,20,16,4,0.1,0.0416666666666666,0.125,0.125,0.0892857142857142,0.05,0.0416666666666666,0.125,0.125,0.0563630545004298,0.05,0.0416666666666666,0.125,0.125,0.0529183902323,0.04,0.0520833333333333,0.1875,0.13125,0.0559028782764385,0.04,0.0520833333333333,0.1875,0.13125,0.0559028782764385,0.0559028782764385,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_language,MIXED,35,28,7,0.0571428571428571,0.0071428571428571,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0571428571428571,0.0142857142857142,0.0714285714285714,0.0535714285714285,0.0319370580132553,0.0628571428571428,0.0321428571428571,0.1071428571428571,0.0607142857142857,0.0293583849422177,0.06,0.0392857142857142,0.1428571428571428,0.0658163265306122,0.0303445583703085,0.0499999999999999,0.0452380952380952,0.1785714285714285,0.0676020408163265,0.0309657140796025,0.0337900368090881,-0.003445478438779598
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Dosing / Administration,21,13,8,0.0952380952380952,0.0153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0634920634920634,0.0307692307692307,0.1538461538461538,0.1153846153846153,0.0687875095670116,0.0476190476190476,0.0692307692307692,0.2307692307692307,0.1307692307692307,0.0632334444909305,0.0285714285714285,0.0692307692307692,0.2307692307692307,0.1307692307692307,0.0632334444909305,0.0309523809523809,0.0692307692307692,0.2307692307692307,0.1307692307692307,0.0632334444909305,0.0705087182598087,-0.007275273768878196
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0625,0.0285714285714285,0.1428571428571428,0.0204081632653061,0.0039446937123632,0.05625,0.0285714285714285,0.1428571428571428,0.0204081632653061,0.0039446937123632,0.0042153847538508,-0.00027069104148760067
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Interaction / Combination,4,4,0,0.25,0.125,0.25,0.25,0.25,0.0833333333333333,0.125,0.25,0.25,0.1532867981913646,0.05,0.125,0.25,0.25,0.1532867981913646,0.075,0.375,0.5,0.2857142857142857,0.2366201315246979,0.0625,0.375,0.5,0.2857142857142857,0.2366201315246979,0.2366201315246979,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Management / Treatment Selection,14,10,4,0.0714285714285714,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0214285714285714,0.0166666666666666,0.1,0.01,0.0065688666090046,0.0178571428571428,0.0166666666666666,0.1,0.01,0.0065688666090046,0.0065688666090046,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111111111111111,0.0,0.0,0.0,0.0,0.0277777777777777,0.0238095238095238,0.1666666666666666,0.0087719298245614,0.0054672394882206,0.0,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Prophylaxis / Maintenance,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Safety / Contraindication,14,10,4,0.1428571428571428,0.0366666666666666,0.2,0.2,0.0571428571428571,0.0714285714285714,0.0366666666666666,0.2,0.2,0.0372578878552052,0.0857142857142857,0.0366666666666666,0.2,0.2,0.0312076738725675,0.0571428571428571,0.0366666666666666,0.2,0.2,0.0294139881341845,0.0571428571428571,0.0691666666666666,0.3,0.2058823529411764,0.0516577672123241,0.040015471239494,-0.010601483105309499
query_dedup,validation,full:minus_context,relevance_grade,1,query_intent,Treatment Change / Escalation,14,10,4,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0571428571428571,0.0166666666666666,0.1,0.005,0.0017392359860231,0.0,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,has_context,False,50,33,17,0.06,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0432900432900432,0.0266666666666666,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0273275415759659,0.028,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0256574013247515,0.04,0.0555555555555555,0.1212121212121212,0.0679653679653679,0.0372054359320106,0.04,0.0598845598845598,0.1515151515151515,0.0695602642971064,0.0381994794753234,0.0372054359320106,0.0
query_dedup,validation,full:minus_context,relevance_grade,1,has_context,True,49,36,13,0.0612244897959183,0.0111111111111111,0.0555555555555555,0.0555555555555555,0.0317460317460317,0.0544217687074829,0.0166666666666666,0.0833333333333333,0.0694444444444444,0.0271709673244939,0.0571428571428571,0.0305555555555555,0.1111111111111111,0.075,0.0250156796154564,0.0428571428571428,0.0361111111111111,0.1388888888888889,0.0789682539682539,0.0257827033928603,0.0418367346938775,0.0497685185185185,0.1944444444444444,0.0819911297852474,0.0324446520217944,0.0314073763744971,-0.0056246729816368
query_dedup,validation,full:minus_context,relevance_grade,1,multiple_entity_dimensions,True,99,69,30,0.0606060606060606,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0404040404040404,0.0183574879227053,0.072463768115942,0.0652173913043478,0.0272458506621545,0.0424242424242424,0.0256038647342995,0.0869565217391304,0.0681159420289855,0.0253225899981627,0.0414141414141414,0.0454106280193236,0.1304347826086956,0.0737060041407867,0.0312457493898452,0.0409090909090909,0.0546066252587991,0.1739130434782608,0.0760459332474408,0.035196960803917,0.0341803613802644,-0.0029346119904192017
query_dedup,validation,full:minus_intent,relevance_grade,1,query_language,EN,44,25,19,0.0454545454545454,0.008,0.04,0.04,0.0057142857142857,0.0227272727272727,0.008,0.04,0.04,0.0033566879724253,0.0227272727272727,0.008,0.04,0.04,0.0031411875109733,0.025,0.016,0.04,0.04,0.0094972352670132,0.0284090909090909,0.061,0.12,0.0456862745098039,0.0238248204831795,0.0207151140864304,-0.011217878819417201
query_dedup,validation,full:minus_intent,relevance_grade,1,query_language,ID,20,16,4,0.1,0.0416666666666666,0.125,0.125,0.0892857142857142,0.0666666666666666,0.0416666666666666,0.125,0.125,0.0563630545004298,0.06,0.0416666666666666,0.125,0.125,0.0529183902323,0.0399999999999999,0.0416666666666666,0.125,0.125,0.0517973366458106,0.0525,0.1070188492063492,0.4375,0.1450429459064327,0.0751561108416713,0.0559028782764385,-0.004105541630627901
query_dedup,validation,full:minus_intent,relevance_grade,1,query_language,MIXED,35,28,7,0.0857142857142857,0.0071428571428571,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0857142857142857,0.0321428571428571,0.1071428571428571,0.0654761904761904,0.0368551214485444,0.0685714285714285,0.0321428571428571,0.1071428571428571,0.0654761904761904,0.0304713150853085,0.06,0.0392857142857142,0.1428571428571428,0.070578231292517,0.0314574885133994,0.0671428571428571,0.075,0.1785714285714285,0.0733254840397697,0.040837829050442,0.0337900368090881,-0.0023325482956886995
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Dosing / Administration,21,13,8,0.0952380952380952,0.0153846153846153,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0634920634920634,0.0692307692307692,0.2307692307692307,0.141025641025641,0.0793802615814803,0.0380952380952381,0.0692307692307692,0.2307692307692307,0.141025641025641,0.0656305247991261,0.0238095238095238,0.0692307692307692,0.2307692307692307,0.141025641025641,0.0656305247991261,0.0285714285714285,0.0692307692307692,0.2307692307692307,0.141025641025641,0.0656305247991261,0.0705087182598087,-0.004878193460682606
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,1.0,1.0,0.0769230769230769,0.2626495350371935,0.0,0.0
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.125,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.05,0.0285714285714285,0.1428571428571428,0.0204081632653061,0.0039446937123632,0.075,0.0285714285714285,0.1428571428571428,0.0204081632653061,0.0039446937123632,0.0042153847538508,-0.00027069104148760067
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Interaction / Combination,4,4,0,0.25,0.125,0.25,0.25,0.25,0.0833333333333333,0.125,0.25,0.25,0.1532867981913646,0.05,0.125,0.25,0.25,0.1532867981913646,0.025,0.125,0.25,0.25,0.1532867981913646,0.0625,0.5,0.75,0.2916666666666667,0.2622702782395019,0.2366201315246979,-0.08333333333333331
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Management / Treatment Selection,14,10,4,0.0714285714285714,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0214285714285714,0.0,0.0,0.0,0.0,0.0214285714285714,0.0277777777777777,0.2,0.0115131578947368,0.013537113685549,0.0065688666090046,-0.0065688666090046
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,6,3,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Prophylaxis / Maintenance,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0476190476190476,0.3333333333333333,0.0185185185185185,0.0089564817558134,0.0,0.0
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Safety / Contraindication,14,10,4,0.1428571428571428,0.0366666666666666,0.2,0.2,0.0571428571428571,0.0952380952380952,0.0366666666666666,0.2,0.2,0.0372578878552052,0.0857142857142857,0.0366666666666666,0.2,0.2,0.0312076738725675,0.0714285714285714,0.0566666666666666,0.2,0.2,0.0453041075242843,0.0607142857142857,0.0691666666666666,0.3,0.2058823529411764,0.0540992551219681,0.040015471239494,0.005288636284790302
query_dedup,validation,full:minus_intent,relevance_grade,1,query_intent,Treatment Change / Escalation,14,10,4,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0642857142857143,0.0,0.0,0.0,0.0,0.075,0.0125,0.1,0.0066666666666666,0.0045804039245609,0.0,0.0
query_dedup,validation,full:minus_intent,relevance_grade,1,has_context,False,50,33,17,0.06,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0432900432900432,0.04,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0273275415759659,0.036,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0256574013247515,0.042,0.0202020202020202,0.0606060606060606,0.0606060606060606,0.0251138601919082,0.048,0.1087061087061087,0.2424242424242424,0.0731599053967475,0.0511994370813831,0.0372054359320106,-0.012091575740102403
query_dedup,validation,full:minus_intent,relevance_grade,1,has_context,True,49,36,13,0.0816326530612244,0.0111111111111111,0.0555555555555555,0.0555555555555555,0.0317460317460317,0.0680272108843537,0.0305555555555555,0.1111111111111111,0.0787037037037037,0.0309961277741632,0.0571428571428571,0.0305555555555555,0.1111111111111111,0.0787037037037037,0.0258812919489714,0.0387755102040816,0.0416666666666666,0.1388888888888889,0.0826719576719576,0.0310622377791809,0.0459183673469387,0.0486111111111111,0.1944444444444444,0.0861577964519141,0.0347776687575822,0.0314073763744971,-0.0003451385953162009
query_dedup,validation,full:minus_intent,relevance_grade,1,multiple_entity_dimensions,True,99,69,30,0.0707070707070707,0.0154589371980676,0.0579710144927536,0.0579710144927536,0.0372670807453416,0.0538720538720538,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0292415865489384,0.0464646464646464,0.0256038647342995,0.0869565217391304,0.0700483091787439,0.0257742138243445,0.0404040404040404,0.0314009661835748,0.1014492753623188,0.0721187025534851,0.0282173615417896,0.0469696969696969,0.0773521969174143,0.217391304347826,0.0799414137733561,0.0426315579559218,0.0341803613802644,-0.0059629998384748036
query_dedup,test,full:minus_bm25,relevance_grade,1,query_language,EN,47,31,16,0.0,0.0,0.0,0.0,0.0,0.0283687943262411,0.0064516129032258,0.032258064516129,0.0161290322580645,0.0047271071087948,0.025531914893617,0.0064516129032258,0.032258064516129,0.0161290322580645,0.004445722349585,0.0234042553191489,0.0064516129032258,0.032258064516129,0.0161290322580645,0.004445722349585,0.0308510638297872,0.0300563236047107,0.1935483870967742,0.028639608336003,0.016417582479432,0.0094142001827951,-0.0049684778332101
query_dedup,test,full:minus_bm25,relevance_grade,1,query_language,ID,22,17,5,0.0,0.0,0.0,0.0,0.0,0.0757575757575757,0.0117647058823529,0.0588235294117647,0.0196078431372549,0.0046007718237525,0.0545454545454545,0.0117647058823529,0.0588235294117647,0.0196078431372549,0.0040791213580678,0.0681818181818181,0.0264705882352941,0.1764705882352941,0.0328431372549019,0.0078919213275285,0.0568181818181818,0.0485294117647058,0.2352941176470588,0.0365196078431372,0.0232466604322621,0.0122097498474751,-0.004317828519946599
query_dedup,test,full:minus_bm25,relevance_grade,1,query_language,MIXED,32,20,12,0.0625,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0375,0.0083333333333333,0.05,0.01,0.0071890833694368,0.04375,0.0145833333333333,0.1,0.0155555555555555,0.0101453968644848,0.0421875,0.0508928571428571,0.3,0.0286999550157444,0.0202797997470136,0.0132069833217381,-0.0030615864572532993
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Comparative Treatment Choice,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.0208333333333333,0.1666666666666666,0.0185185185185185,0.0108672085462754,0.0333333333333333,0.0208333333333333,0.1666666666666666,0.0185185185185185,0.0108672085462754,0.0104352649112609,0.0004319436350144999
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Dosing / Administration,25,17,8,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.04,0.0359243697478991,0.2352941176470588,0.0178704164772276,0.0169164755896766,0.0112275725612651,-0.0112275725612651
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Efficacy / Outcomes,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0249999999999999,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Guideline / Evidence Lookup,8,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0595238095238095,0.2857142857142857,0.0184523809523809,0.0376176163364259,0.0,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Interaction / Combination,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.05,0.25,0.0833333333333333,0.0195532802509481,0.04,0.05,0.25,0.0833333333333333,0.0173362657717885,0.08,0.05,0.25,0.0833333333333333,0.0173362657717885,0.06,0.05,0.25,0.0833333333333333,0.0173362657717885,0.0173362657717885,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Management / Treatment Selection,10,8,2,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.035,0.0208333333333333,0.125,0.0089285714285714,0.0018050327316808,0.0177932904888196,-0.0177932904888196
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Mechanism / Background Knowledge,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0428571428571428,0.0,0.0,0.0,0.0,0.0357142857142857,0.037037037037037,0.3333333333333333,0.0277777777777777,0.0289552297362474,0.0,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Prophylaxis / Maintenance,9,6,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0244233867287731,0.0666666666666666,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0229695654728561,0.0555555555555555,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0229695654728561,0.0444444444444444,0.0541666666666666,0.3333333333333333,0.0944444444444444,0.0258307374235606,0.0229695654728561,0.0
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Safety / Contraindication,12,6,6,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.3333333333333333,0.0375,0.0108029332468051,0.0499999999999999,0.0625,0.3333333333333333,0.0375,0.0252525353808333,0.0026617219094556,0.0081412113373495
query_dedup,test,full:minus_bm25,relevance_grade,1,query_intent,Treatment Change / Escalation,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0571428571428571,0.0555555555555555,0.3333333333333333,0.0666666666666666,0.0479272224629123,0.0428571428571428,0.0555555555555555,0.3333333333333333,0.0666666666666666,0.0459015620040145,0.0428571428571428,0.1481481481481481,0.6666666666666666,0.0862745098039215,0.0721589925060925,0.0481953950692783,-0.0022938330652638034
query_dedup,test,full:minus_bm25,relevance_grade,1,has_context,False,52,34,18,0.0192307692307692,0.0,0.0,0.0,0.0,0.0576923076923076,0.0117647058823529,0.0588235294117647,0.0245098039215686,0.0066103953346009,0.0461538461538461,0.0166666666666666,0.088235294117647,0.030392156862745,0.0103218859797949,0.0384615384615384,0.0166666666666666,0.088235294117647,0.030392156862745,0.0101431512334216,0.0365384615384615,0.0415849673202614,0.2352941176470588,0.0405956500247157,0.0185618464290489,0.0145322048541965,-0.004389053620774901
query_dedup,test,full:minus_bm25,relevance_grade,1,has_context,True,49,34,15,0.0204081632653061,0.0,0.0,0.0,0.0,0.0272108843537414,0.0,0.0,0.0,0.0,0.0244897959183673,0.0,0.0,0.0,0.0,0.0408163265306122,0.0110294117647058,0.088235294117647,0.0098856209150326,0.0038241426693671,0.0438775510204081,0.0400210084033613,0.2352941176470588,0.0206590644477641,0.0199597500165723,0.0079250192489943,-0.004100876579627199
