query_id,content_id,session_id,impression_id,doctor_id,timestamp,last_timestamp_served,inferred_rank,impression_count,impressed,query_text,query_language,query_intent,query_intent_top_level,query_intent_subtype,query_intent_label_confidence,query_intent_label_source,query_disease,query_icd10_code,query_molecule,query_atc_code,query_drug_class,query_atc_class,query_therapeutic_area,query_age_group,query_pregnancy_status,query_year,query_recency_flag,query_dose_context_flag,query_route,query_renal_function_group,query_hepatic_impairment_flag,query_comparison_flag,query_negation_flag,query_prior_treatment_failure_flag,content_title,content_language,content_type,content_source_type,content_publication_year,content_word_count,content_disease,content_icd10_code,content_molecule,content_atc_code,content_drug_class,content_atc_class,content_therapeutic_area,behavioral_event_count,first_event_timestamp,last_event_timestamp,clicked,scroll_deep,return_visit,save_bookmark,dwell_time,max_event_dwell_seconds,has_engagement,relevance_grade,conservative_relevance_grade,event_hierarchy_relevance_grade,relevance_evidence,relevance_grade_description,observed_positive,meaningful_positive,strong_positive,relevance_label_scheme,relevance_label_source
Q440,C030,SE0362,IMP5988,D099,2025-01-26 03:40:56,2025-01-26 03:40:56,7,1,True,Atrial Fibrillation risk stratification approach,EN,Monitoring / Response / Risk Assessment,Management / Treatment; Epidemiology / Prognosis,Monitoring / Response / Risk Assessment,high,three_signal_consensus,Atrial Fibrillation,I48,Dapagliflozin,A10BK01,SGLT2 inhibitors,A10BK,Cardiology,,,,False,False,,,False,False,False,False,Treatment Intensification in Atrial Fibrillation: When and How,EN,article,research_paper,2025,878,Atrial Fibrillation,I48,Rivaroxaban,B01AF01,Factor Xa inhibitors,B01AF,Cardiology,1,2025-01-26 03:41:32,2025-01-26 03:41:32,False,False,True,False,185,185,True,3,3,3,return_visit,strong positive engagement,True,True,True,primary_median_dwell,behavioral_weak_supervision_v1
Q440,C136,SE0362,IMP5989,D099,2025-01-26 03:40:56,2025-01-26 03:40:56,8,1,True,Atrial Fibrillation risk stratification approach,EN,Monitoring / Response / Risk Assessment,Management / Treatment; Epidemiology / Prognosis,Monitoring / Response / Risk Assessment,high,three_signal_consensus,Atrial Fibrillation,I48,Dapagliflozin,A10BK01,SGLT2 inhibitors,A10BK,Cardiology,,,,False,False,,,False,False,False,False,MDR Tuberculosis pada Populasi Khusus: Pendekatan Praktis,ID,clinical_summary,clinical_practice,2021,461,MDR Tuberculosis,A15.0,Bedaquiline; Bedaquiline,J04AK05; J04AK05,Antituberculotics; Antituberculotics,J04AK; J04AK,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q440,C149,SE0362,IMP5990,D099,2025-01-26 03:40:58,2025-01-26 03:40:58,9,1,True,Atrial Fibrillation risk stratification approach,EN,Monitoring / Response / Risk Assessment,Management / Treatment; Epidemiology / Prognosis,Monitoring / Response / Risk Assessment,high,three_signal_consensus,Atrial Fibrillation,I48,Dapagliflozin,A10BK01,SGLT2 inhibitors,A10BK,Cardiology,,,,False,False,,,False,False,False,False,Switching Therapy in Peptic Ulcer Disease: A Step-by-Step Guide,EN,clinical_summary,hospital_protocol,2021,325,Peptic Ulcer Disease,K27,Lansoprazole,A02BC03,Proton pump inhibitors,A02BC,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q440,C294,SE0362,IMP5991,D099,2025-01-26 03:41:00,2025-01-26 03:41:00,10,1,True,Atrial Fibrillation risk stratification approach,EN,Monitoring / Response / Risk Assessment,Management / Treatment; Epidemiology / Prognosis,Monitoring / Response / Risk Assessment,high,three_signal_consensus,Atrial Fibrillation,I48,Dapagliflozin,A10BK01,SGLT2 inhibitors,A10BK,Cardiology,,,,False,False,,,False,False,False,False,Perbandingan Zinc dan Zinc pada Stunting / Malnutrition,ID,article,journal,2023,1412,Stunting / Malnutrition,E43,Zinc; Zinc,A12CB01; A12CB01,Zinc supplements; Zinc supplements,A12CB; A12CB,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q440,C276,SE0362,IMP5992,D099,2025-01-26 03:41:02,2025-01-26 03:41:02,11,1,True,Atrial Fibrillation risk stratification approach,EN,Monitoring / Response / Risk Assessment,Management / Treatment; Epidemiology / Prognosis,Monitoring / Response / Risk Assessment,high,three_signal_consensus,Atrial Fibrillation,I48,Dapagliflozin,A10BK01,SGLT2 inhibitors,A10BK,Cardiology,,,,False,False,,,False,False,False,False,Efektivitas Magnesium pada Preeclampsia,ID,article,research_paper,2024,1652,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C131,SE0633,IMP5993,D038,2025-01-26 05:29:30,2025-01-26 05:29:30,1,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Treatment Intensification in Asthma: When and How,MIXED,article,research_paper,2024,1509,Asthma,J45,Levofloxacin; Amoxicillin,J01MA12; J01CA04,Fluoroquinolones; Penicillins,J01MA; J01CA,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C271,SE0633,IMP5994,D038,2025-01-26 05:29:40,2025-01-26 05:29:40,2,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Panduan Praktis: Memulai Magnesium sulphate pada Preeclampsia,ID,clinical_summary,clinical_practice,2024,704,Preeclampsia,O14,Magnesium sulphate,A12CC02,Magnesium,A12CC,Obstetrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C125,SE0633,IMP5995,D038,2025-01-26 05:29:41,2025-01-26 05:29:41,3,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Efficacy of Antituberculotics in MDR Tuberculosis: A Cohort Study,MIXED,article,journal,2024,1187,MDR Tuberculosis,A15.0,Bedaquiline,J04AK05,Antituberculotics,J04AK,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C323,SE0633,IMP5996,D038,2025-01-26 05:29:41,2025-01-26 05:29:41,4,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Switching Therapy in Psoriasis: A Step-by-Step Guide,EN,clinical_summary,hospital_protocol,2025,630,Psoriasis,L40,Tacrolimus topical; Tacrolimus topical,D11AH01; D11AH01,Topical calcineurin inhibitors; Topical calcineurin inhibitors,D11AH; D11AH,Dermatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C212,SE0633,IMP5997,D038,2025-01-26 05:29:42,2025-01-26 05:29:42,5,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Profil Keamanan Alendronate pada Osteoporosis,ID,article,journal,2022,1976,Osteoporosis,M81,Alendronate,M05BA04,Bisphosphonates,M05BA,Rheumatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C288,SE0633,IMP5998,D038,2025-01-26 05:29:43,2025-01-26 05:29:43,6,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Zinc in Stunting / Malnutrition: Real-World Outcomes,MIXED,article,research_paper,2025,1722,Stunting / Malnutrition,E43,Zinc,A12CB01,Zinc supplements,A12CB,Pediatrics,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C016,SE0633,IMP5999,D038,2025-01-26 05:29:43,2025-01-26 05:29:43,7,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,MIXED,clinical_summary,clinical_practice,2024,391,Diabetes Insipidus,E23.2,Desmopressin,H01BA02,Vasopressin analogues,H01BA,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C015,SE0633,IMP6000,D038,2025-01-26 05:29:45,2025-01-26 05:29:45,8,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Panduan Klinis: Tatalaksana Hyperthyroidism 2021,ID,guideline,professional_society,2021,1363,Hyperthyroidism,E05,Levothyroxine,H03AA01,Thyroid hormones,H03AA,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C059,SE0633,IMP6001,D038,2025-01-26 05:29:45,2025-01-26 05:29:45,9,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Safety Profile of Empagliflozin in Chronic Kidney Disease,EN,article,journal,2022,876,Chronic Kidney Disease,N18,Empagliflozin,A10BK03,SGLT2 inhibitors,A10BK,Nephrology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C325,SE0633,IMP6002,D038,2025-01-26 05:29:48,2025-01-26 05:29:48,10,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,A Case of Psoriasis Resistant to Cyclosporine,EN,case_report,case_report,2021,1454,Psoriasis,L40,Cyclosporine; Dupilumab,L04AD01; D11AH05,Calcineurin inhibitors; IL-4/IL-13 inhibitors,L04AD; D11AH,Dermatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C137,SE0633,IMP6003,D038,2025-01-26 05:29:50,2025-01-26 05:29:50,11,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Asthma in immunocompromised: Special Considerations,MIXED,article,journal,2024,1681,Asthma,J45,Salbutamol,R03AC02,Short-acting beta2-agonists,R03AC,Pulmonology,1,2025-01-26 05:30:04,2025-01-26 05:30:04,False,True,False,False,88,88,True,2,2,2,deep_scroll,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q247,C134,SE0633,IMP6004,D038,2025-01-26 05:29:51,2025-01-26 05:29:51,12,1,True,resistensi Aspirin pada Ischaemic Stroke alternatif Alteplase,ID,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Ischaemic Stroke,I63,Aspirin; Alteplase,B01AC06; B01AD02,Platelet aggregation inhibitors; Thrombolytics,B01AC; B01AD,Neurology,,,,False,False,,,False,False,False,True,Scoping Review: Emerging Therapies in Pulmonary Embolism 2025,EN,review,systematic_review,2025,2344,Pulmonary Embolism,I26,Omeprazole; Metronidazole,A02BC01; J01XD01,Proton pump inhibitors; Nitroimidazoles,A02BC; J01XD,Pulmonology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q465,C007,SE0800,IMP6005,D014,2025-01-26 05:38:29,2025-01-26 05:38:29,1,1,True,Hypertension prophylaxis Ramipril indication,EN,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,model_assisted_schema_review,Hypertension,I10,Ramipril,C09AA05,ACE inhibitors,C09AA,Cardiology,,,,False,False,,,False,False,False,False,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,EN,article,research_paper,2020,898,Diabetes Insipidus,E23.2,Desmopressin; Desmopressin,H01BA02; H01BA02,Vasopressin analogues; Vasopressin analogues,H01BA; H01BA,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q465,C237,SE0800,IMP6006,D014,2025-01-26 05:38:31,2025-01-26 05:38:31,2,1,True,Hypertension prophylaxis Ramipril indication,EN,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,model_assisted_schema_review,Hypertension,I10,Ramipril,C09AA05,ACE inhibitors,C09AA,Cardiology,,,,False,False,,,False,False,False,False,Ferrous sulphate: Farmakologi dan Penggunaan Klinis pada Iron Deficiency Anaemia,ID,drug_profile,drug_database,2021,568,Iron Deficiency Anaemia,D50,Ferrous sulphate,B03AA07,Iron preparations,B03AA,Haematology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q465,C312,SE0800,IMP6007,D014,2025-01-26 05:38:33,2025-01-26 05:38:33,3,1,True,Hypertension prophylaxis Ramipril indication,EN,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,model_assisted_schema_review,Hypertension,I10,Ramipril,C09AA05,ACE inhibitors,C09AA,Cardiology,,,,False,False,,,False,False,False,False,A Case of Disseminated Intravascular Coagulation Resistant to Cyclosporine,EN,case_report,case_report,2023,578,Disseminated Intravascular Coagulation,D65,Cyclosporine,L04AD01,Calcineurin inhibitors,L04AD,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q465,C174,SE0800,IMP6008,D014,2025-01-26 05:38:33,2025-01-26 05:38:33,4,1,True,Hypertension prophylaxis Ramipril indication,EN,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,model_assisted_schema_review,Hypertension,I10,Ramipril,C09AA05,ACE inhibitors,C09AA,Cardiology,,,,False,False,,,False,False,False,False,Long-term Outcomes of SNRIs Therapy in Major Depressive Disorder,EN,article,journal,2020,1185,Major Depressive Disorder,F32,Venlafaxine,N06AX16,SNRIs,N06AX,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q465,C005,SE0800,IMP6009,D014,2025-01-26 05:38:35,2025-01-26 05:38:35,5,1,True,Hypertension prophylaxis Ramipril indication,EN,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,model_assisted_schema_review,Hypertension,I10,Ramipril,C09AA05,ACE inhibitors,C09AA,Cardiology,,,,False,False,,,False,False,False,False,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,EN,article,journal,2022,1065,Type 2 Diabetes Mellitus,E11,Liraglutide; Semaglutide,A10BJ02; A10BJ06,GLP-1 receptor agonists; GLP-1 receptor agonists,A10BJ; A10BJ,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q465,C144,SE0800,IMP6010,D014,2025-01-26 05:38:39,2025-01-26 05:38:39,6,1,True,Hypertension prophylaxis Ramipril indication,EN,Prophylaxis / Maintenance,Management / Treatment,Prophylaxis / Maintenance,medium,model_assisted_schema_review,Hypertension,I10,Ramipril,C09AA05,ACE inhibitors,C09AA,Cardiology,,,,False,False,,,False,False,False,False,Clinical Practice Guideline: Inflammatory Bowel Disease Management 2025,EN,guideline,who,2025,1601,Inflammatory Bowel Disease,K50,Metronidazole,J01XD01,Nitroimidazoles,J01XD,Gastroenterology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q349,C165,SE0115,IMP6011,D040,2025-01-26 07:08:19,2025-01-26 07:08:19,1,1,True,dosis Liraglutide untuk pasien Obesity,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Obesity,E66,Liraglutide,A10BJ02,GLP-1 receptor agonists,A10BJ,Endocrinology,,,,False,True,,,False,False,False,False,Lithium: Farmakologi dan Penggunaan Klinis pada Bipolar Disorder,ID,drug_profile,pharmacology_reference,2024,454,Bipolar Disorder,F31,Lithium,N05AN01,Mood stabilisers,N05AN,Psychiatry,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q349,C032,SE0115,IMP6012,D040,2025-01-26 07:08:22,2025-01-26 07:08:22,2,1,True,dosis Liraglutide untuk pasien Obesity,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Obesity,E66,Liraglutide,A10BJ02,GLP-1 receptor agonists,A10BJ,Endocrinology,,,,False,True,,,False,False,False,False,Consensus Statement: SGLT2 inhibitors Use in Atrial Fibrillation,EN,guideline,professional_society,2024,1341,Atrial Fibrillation,I48,Empagliflozin; Apixaban,A10BK03; B01AF02,SGLT2 inhibitors; Factor Xa inhibitors,A10BK; B01AF,Cardiology,1,2025-01-26 07:08:34,2025-01-26 07:08:34,True,False,False,False,35,35,True,2,2,1,meaningful_dwell_click,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q349,C158,SE0115,IMP6013,D040,2025-01-26 07:08:23,2025-01-26 07:08:23,3,1,True,dosis Liraglutide untuk pasien Obesity,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Obesity,E66,Liraglutide,A10BJ02,GLP-1 receptor agonists,A10BJ,Endocrinology,,,,False,True,,,False,False,False,False,Practical Guide: Initiating Metronidazole in Inflammatory Bowel Disease,EN,clinical_summary,hospital_protocol,2020,680,Inflammatory Bowel Disease,K50,Metronidazole,J01XD01,Nitroimidazoles,J01XD,Gastroenterology,1,2025-01-26 07:12:55,2025-01-26 07:12:55,True,False,False,False,14,14,True,2,1,1,meaningful_dwell_click,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q349,C318,SE0115,IMP6014,D040,2025-01-26 07:08:24,2025-01-26 07:08:24,4,1,True,dosis Liraglutide untuk pasien Obesity,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Obesity,E66,Liraglutide,A10BJ02,GLP-1 receptor agonists,A10BJ,Endocrinology,,,,False,True,,,False,False,False,False,Switching Therapy in Sepsis: A Step-by-Step Guide,EN,clinical_summary,clinical_practice,2025,386,Sepsis,A41,Norepinephrine,C01CA03,Adrenergic agonists,C01CA,Critical Care,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q349,C341,SE0115,IMP6015,D040,2025-01-26 07:08:26,2025-01-26 07:08:26,5,1,True,dosis Liraglutide untuk pasien Obesity,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Obesity,E66,Liraglutide,A10BJ02,GLP-1 receptor agonists,A10BJ,Endocrinology,,,,False,True,,,False,False,False,False,Consensus Statement: Topical calcineurin inhibitors Use in Psoriasis,EN,guideline,who,2025,1983,Psoriasis,L40,Tacrolimus topical,D11AH01,Topical calcineurin inhibitors,D11AH,Dermatology,1,2025-01-26 07:10:18,2025-01-26 07:10:18,True,False,False,False,1,1,True,1,1,1,short_dwell_click,weak engagement,True,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q349,C016,SE0115,IMP6016,D040,2025-01-26 07:08:28,2025-01-26 07:08:28,6,1,True,dosis Liraglutide untuk pasien Obesity,ID,Dosing / Administration,Pharmacotherapy,Dosing / Administration,high,three_signal_consensus,Obesity,E66,Liraglutide,A10BJ02,GLP-1 receptor agonists,A10BJ,Endocrinology,,,,False,True,,,False,False,False,False,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,MIXED,clinical_summary,clinical_practice,2024,391,Diabetes Insipidus,E23.2,Desmopressin,H01BA02,Vasopressin analogues,H01BA,Endocrinology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q257,C032,SE0322,IMP6017,D093,2025-01-26 07:26:00,2025-01-26 07:26:00,1,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,Consensus Statement: SGLT2 inhibitors Use in Atrial Fibrillation,EN,guideline,professional_society,2024,1341,Atrial Fibrillation,I48,Empagliflozin; Apixaban,A10BK03; B01AF02,SGLT2 inhibitors; Factor Xa inhibitors,A10BK; B01AF,Cardiology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q257,C049,SE0322,IMP6018,D093,2025-01-26 07:26:02,2025-01-26 07:26:02,2,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,Safety Profile of Furosemide in Nephrotic Syndrome,EN,article,research_paper,2022,1729,Nephrotic Syndrome,N04,Furosemide; Furosemide,C03CA01; C03CA01,Loop diuretics; Loop diuretics,C03CA; C03CA,Nephrology,1,2025-01-26 07:26:36,2025-01-26 07:26:36,True,False,False,False,22,22,True,2,1,1,meaningful_dwell_click,meaningful engagement,True,True,False,primary_median_dwell,behavioral_weak_supervision_v1
Q257,C329,SE0322,IMP6019,D093,2025-01-26 07:26:02,2025-01-26 07:26:02,3,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,"Cyclosporine: Pharmacology, Dosing, and Clinical Use in Psoriasis",EN,drug_profile,drug_database,2023,651,Psoriasis,L40,Cyclosporine; Dupilumab,L04AD01; D11AH05,Calcineurin inhibitors; IL-4/IL-13 inhibitors,L04AD; D11AH,Dermatology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
Q257,C206,SE0322,IMP6020,D093,2025-01-26 07:26:04,2025-01-26 07:26:04,4,1,True,switch from Imatinib to Imatinib in Chronic Myeloid Leukaemia,EN,Treatment Change / Escalation,Management / Treatment,Treatment Change / Escalation,low,rule_with_model_disagreement,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,,,,False,False,,,False,False,False,False,Chronic Myeloid Leukaemia pada Populasi Khusus: Pendekatan Praktis,ID,clinical_summary,clinical_practice,2020,304,Chronic Myeloid Leukaemia,C92.1,Imatinib; Imatinib,L01EA01; L01EA01,BCR-ABL inhibitors; BCR-ABL inhibitors,L01EA; L01EA,Oncology,0,,,False,False,False,False,0,0,False,0,0,0,exposed_no_observed_engagement,exposed without observed engagement,False,False,False,primary_median_dwell,behavioral_weak_supervision_v1
